cell_id,cycle,efc,temperature,c_rate,dod,protocol,capacity_true,capacity_obs,soh,resistance_true,resistance_obs,seed
stress_highDOD_0,471,471.0,25,1.0,100,CC-CV,1.821459,1.800964,0.886286,0.063596,0.06291,42
stress_highDOD_0,472,472.0,25,1.0,100,CC-CV,1.821212,1.81341,0.886165,0.063611,0.063755,42
stress_highDOD_0,473,473.0,25,1.0,100,CC-CV,1.820964,1.812508,0.886045,0.063626,0.062933,42
stress_highDOD_0,474,474.0,25,1.0,100,CC-CV,1.820716,1.828891,0.885924,0.063641,0.063507,42
stress_highDOD_0,475,475.0,25,1.0,100,CC-CV,1.820469,1.803551,0.885804,0.063656,0.063018,42
stress_highDOD_0,476,476.0,25,1.0,100,CC-CV,1.820222,1.812424,0.885684,0.063672,0.063466,42
stress_highDOD_0,477,477.0,25,1.0,100,CC-CV,1.819976,1.820822,0.885564,0.063687,0.062778,42
stress_highDOD_0,478,478.0,25,1.0,100,CC-CV,1.819729,1.816718,0.885444,0.063702,0.0635,42
stress_highDOD_0,479,479.0,25,1.0,100,CC-CV,1.819483,1.809421,0.885324,0.063717,0.064679,42
stress_highDOD_0,480,480.0,25,1.0,100,CC-CV,1.819237,1.817678,0.885205,0.063732,0.063293,42
stress_highDOD_0,481,481.0,25,1.0,100,CC-CV,1.818992,1.822765,0.885085,0.063747,0.064451,42
stress_highDOD_0,482,482.0,25,1.0,100,CC-CV,1.818746,1.842831,0.884966,0.063762,0.065023,42
stress_highDOD_0,483,483.0,25,1.0,100,CC-CV,1.818501,1.817883,0.884847,0.063776,0.063068,42
stress_highDOD_0,484,484.0,25,1.0,100,CC-CV,1.818256,1.811288,0.884727,0.063791,0.065613,42
stress_highDOD_0,485,485.0,25,1.0,100,CC-CV,1.818012,1.838454,0.884608,0.063806,0.064107,42
stress_highDOD_0,486,486.0,25,1.0,100,CC-CV,1.817767,1.803333,0.884489,0.063821,0.064271,42
stress_highDOD_0,487,487.0,25,1.0,100,CC-CV,1.817523,1.819805,0.884371,0.063836,0.065362,42
stress_highDOD_0,488,488.0,25,1.0,100,CC-CV,1.817279,1.822099,0.884252,0.063851,0.062234,42
stress_highDOD_0,489,489.0,25,1.0,100,CC-CV,1.817036,1.804308,0.884134,0.063866,0.062468,42
stress_highDOD_0,490,490.0,25,1.0,100,CC-CV,1.816792,1.852102,0.884015,0.063881,0.064641,42
stress_highDOD_0,491,491.0,25,1.0,100,CC-CV,1.816549,1.784635,0.883897,0.063896,0.064638,42
stress_highDOD_0,492,492.0,25,1.0,100,CC-CV,1.816306,1.8129,0.883779,0.06391,0.066027,42
stress_highDOD_0,493,493.0,25,1.0,100,CC-CV,1.816064,1.816405,0.883661,0.063925,0.061625,42
stress_highDOD_0,494,494.0,25,1.0,100,CC-CV,1.815821,1.809192,0.883543,0.06394,0.06388,42
stress_highDOD_0,495,495.0,25,1.0,100,CC-CV,1.815579,1.813553,0.883425,0.063955,0.064885,42
stress_highDOD_0,496,496.0,25,1.0,100,CC-CV,1.815337,1.822753,0.883307,0.063969,0.064741,42
stress_highDOD_0,497,497.0,25,1.0,100,CC-CV,1.815096,1.816351,0.88319,0.063984,0.064013,42
stress_highDOD_0,498,498.0,25,1.0,100,CC-CV,1.814854,1.799452,0.883072,0.063999,0.06288,42
stress_highDOD_0,499,499.0,25,1.0,100,CC-CV,1.814613,1.809498,0.882955,0.064014,0.063217,42
stress_highDOD_0,500,500.0,25,1.0,100,CC-CV,1.814372,1.817096,0.882838,0.064028,0.064147,42
stress_highDOD_0,501,501.0,25,1.0,100,CC-CV,1.814132,1.833772,0.88272,0.064043,0.065115,42
stress_highDOD_0,502,502.0,25,1.0,100,CC-CV,1.813891,1.812401,0.882603,0.064058,0.065593,42
stress_highDOD_0,503,503.0,25,1.0,100,CC-CV,1.813651,1.797941,0.882487,0.064072,0.065794,42
stress_highDOD_0,504,504.0,25,1.0,100,CC-CV,1.813411,1.799482,0.88237,0.064087,0.06504,42
stress_highDOD_0,505,505.0,25,1.0,100,CC-CV,1.813171,1.785068,0.882253,0.064102,0.06463,42
stress_highDOD_0,506,506.0,25,1.0,100,CC-CV,1.812932,1.808466,0.882137,0.064116,0.062842,42
stress_highDOD_0,507,507.0,25,1.0,100,CC-CV,1.812693,1.82025,0.88202,0.064131,0.062492,42
stress_highDOD_0,508,508.0,25,1.0,100,CC-CV,1.812454,1.826211,0.881904,0.064145,0.06438,42
stress_highDOD_0,509,509.0,25,1.0,100,CC-CV,1.812215,1.796551,0.881788,0.06416,0.065701,42
stress_highDOD_0,510,510.0,25,1.0,100,CC-CV,1.811976,1.830014,0.881672,0.064174,0.066358,42
stress_highDOD_0,511,511.0,25,1.0,100,CC-CV,1.811738,1.81706,0.881556,0.064189,0.064718,42
stress_highDOD_0,512,512.0,25,1.0,100,CC-CV,1.8115,1.831596,0.88144,0.064204,0.064651,42
stress_highDOD_0,513,513.0,25,1.0,100,CC-CV,1.811262,1.801952,0.881324,0.064218,0.066357,42
stress_highDOD_0,514,514.0,25,1.0,100,CC-CV,1.811025,1.805493,0.881209,0.064233,0.063911,42
stress_highDOD_0,515,515.0,25,1.0,100,CC-CV,1.810787,1.818589,0.881093,0.064247,0.063987,42
stress_highDOD_0,516,516.0,25,1.0,100,CC-CV,1.81055,1.821839,0.880978,0.064261,0.063296,42
stress_highDOD_0,517,517.0,25,1.0,100,CC-CV,1.810313,1.827131,0.880862,0.064276,0.06233,42
stress_highDOD_0,518,518.0,25,1.0,100,CC-CV,1.810076,1.820999,0.880747,0.06429,0.062316,42
stress_highDOD_0,519,519.0,25,1.0,100,CC-CV,1.80984,1.813656,0.880632,0.064305,0.063455,42
stress_highDOD_0,520,520.0,25,1.0,100,CC-CV,1.809604,1.807129,0.880517,0.064319,0.065413,42
stress_highDOD_0,521,521.0,25,1.0,100,CC-CV,1.809368,1.821965,0.880402,0.064334,0.064637,42
stress_highDOD_0,522,522.0,25,1.0,100,CC-CV,1.809132,1.818278,0.880288,0.064348,0.064578,42
stress_highDOD_0,523,523.0,25,1.0,100,CC-CV,1.808896,1.814473,0.880173,0.064362,0.064279,42
stress_highDOD_0,524,524.0,25,1.0,100,CC-CV,1.808661,1.810768,0.880059,0.064377,0.063349,42
stress_highDOD_0,525,525.0,25,1.0,100,CC-CV,1.808426,1.817336,0.879944,0.064391,0.064271,42
stress_highDOD_0,526,526.0,25,1.0,100,CC-CV,1.808191,1.823368,0.87983,0.064405,0.064861,42
stress_highDOD_0,527,527.0,25,1.0,100,CC-CV,1.807957,1.809362,0.879716,0.06442,0.063735,42
stress_highDOD_0,528,528.0,25,1.0,100,CC-CV,1.807722,1.816725,0.879602,0.064434,0.064626,42
stress_highDOD_0,529,529.0,25,1.0,100,CC-CV,1.807488,1.805422,0.879488,0.064448,0.0637,42
stress_highDOD_0,530,530.0,25,1.0,100,CC-CV,1.807254,1.824435,0.879374,0.064462,0.063896,42
stress_highDOD_0,531,531.0,25,1.0,100,CC-CV,1.80702,1.791967,0.87926,0.064477,0.063588,42
stress_highDOD_0,532,532.0,25,1.0,100,CC-CV,1.806787,1.812452,0.879146,0.064491,0.063702,42
stress_highDOD_0,533,533.0,25,1.0,100,CC-CV,1.806553,1.791822,0.879033,0.064505,0.065618,42
stress_highDOD_0,534,534.0,25,1.0,100,CC-CV,1.80632,1.829089,0.87892,0.064519,0.065107,42
stress_highDOD_0,535,535.0,25,1.0,100,CC-CV,1.806087,1.797714,0.878806,0.064534,0.062831,42
stress_highDOD_0,536,536.0,25,1.0,100,CC-CV,1.805855,1.786243,0.878693,0.064548,0.065122,42
stress_highDOD_0,537,537.0,25,1.0,100,CC-CV,1.805622,1.788613,0.87858,0.064562,0.063781,42
stress_highDOD_0,538,538.0,25,1.0,100,CC-CV,1.80539,1.782925,0.878467,0.064576,0.064568,42
stress_highDOD_0,539,539.0,25,1.0,100,CC-CV,1.805158,1.796858,0.878354,0.06459,0.064542,42
stress_highDOD_0,540,540.0,25,1.0,100,CC-CV,1.804926,1.811105,0.878241,0.064604,0.06582,42
stress_highDOD_0,541,541.0,25,1.0,100,CC-CV,1.804695,1.800815,0.878129,0.064619,0.062079,42
stress_highDOD_0,542,542.0,25,1.0,100,CC-CV,1.804463,1.811524,0.878016,0.064633,0.06504,42
stress_highDOD_0,543,543.0,25,1.0,100,CC-CV,1.804232,1.784877,0.877903,0.064647,0.062187,42
stress_highDOD_0,544,544.0,25,1.0,100,CC-CV,1.804001,1.792967,0.877791,0.064661,0.062954,42
stress_highDOD_0,545,545.0,25,1.0,100,CC-CV,1.80377,1.815147,0.877679,0.064675,0.064612,42
stress_highDOD_0,546,546.0,25,1.0,100,CC-CV,1.80354,1.789764,0.877567,0.064689,0.066095,42
stress_highDOD_0,547,547.0,25,1.0,100,CC-CV,1.803309,1.797969,0.877455,0.064703,0.064492,42
stress_highDOD_0,548,548.0,25,1.0,100,CC-CV,1.803079,1.815811,0.877343,0.064717,0.065511,42
stress_highDOD_0,549,549.0,25,1.0,100,CC-CV,1.802849,1.81767,0.877231,0.064731,0.06341,42
stress_highDOD_0,550,550.0,25,1.0,100,CC-CV,1.80262,1.788552,0.877119,0.064745,0.064406,42
stress_highDOD_0,551,551.0,25,1.0,100,CC-CV,1.80239,1.817922,0.877007,0.064759,0.063449,42
stress_highDOD_0,552,552.0,25,1.0,100,CC-CV,1.802161,1.808524,0.876896,0.064773,0.064954,42
stress_highDOD_0,553,553.0,25,1.0,100,CC-CV,1.801932,1.812693,0.876784,0.064787,0.066203,42
stress_highDOD_0,554,554.0,25,1.0,100,CC-CV,1.801703,1.782223,0.876673,0.064801,0.063413,42
stress_highDOD_0,555,555.0,25,1.0,100,CC-CV,1.801474,1.790955,0.876562,0.064815,0.066015,42
stress_highDOD_0,556,556.0,25,1.0,100,CC-CV,1.801246,1.792189,0.876451,0.064829,0.065246,42
stress_highDOD_0,557,557.0,25,1.0,100,CC-CV,1.801018,1.792089,0.876339,0.064843,0.064993,42
stress_highDOD_0,558,558.0,25,1.0,100,CC-CV,1.80079,1.796887,0.876229,0.064857,0.064954,42
stress_highDOD_0,559,559.0,25,1.0,100,CC-CV,1.800562,1.824831,0.876118,0.064871,0.064244,42
stress_highDOD_0,560,560.0,25,1.0,100,CC-CV,1.800334,1.810227,0.876007,0.064885,0.065193,42
stress_highDOD_0,561,561.0,25,1.0,100,CC-CV,1.800107,1.80666,0.875896,0.064898,0.066742,42
stress_highDOD_0,562,562.0,25,1.0,100,CC-CV,1.79988,1.787212,0.875786,0.064912,0.063101,42
stress_highDOD_0,563,563.0,25,1.0,100,CC-CV,1.799653,1.801471,0.875675,0.064926,0.065427,42
stress_highDOD_0,564,564.0,25,1.0,100,CC-CV,1.799426,1.78522,0.875565,0.06494,0.066153,42
stress_highDOD_0,565,565.0,25,1.0,100,CC-CV,1.799199,1.805742,0.875455,0.064954,0.063224,42
stress_highDOD_0,566,566.0,25,1.0,100,CC-CV,1.798973,1.804151,0.875344,0.064968,0.064195,42
stress_highDOD_0,567,567.0,25,1.0,100,CC-CV,1.798747,1.804219,0.875234,0.064981,0.064852,42
stress_highDOD_0,568,568.0,25,1.0,100,CC-CV,1.798521,1.777263,0.875124,0.064995,0.065659,42
stress_highDOD_0,569,569.0,25,1.0,100,CC-CV,1.798295,1.79673,0.875015,0.065009,0.065147,42
stress_highDOD_0,570,570.0,25,1.0,100,CC-CV,1.798069,1.800539,0.874905,0.065023,0.064651,42
stress_highDOD_0,571,571.0,25,1.0,100,CC-CV,1.797844,1.797679,0.874795,0.065036,0.065856,42
stress_highDOD_0,572,572.0,25,1.0,100,CC-CV,1.797618,1.817831,0.874685,0.06505,0.064319,42
stress_highDOD_0,573,573.0,25,1.0,100,CC-CV,1.797393,1.816704,0.874576,0.065064,0.065864,42
stress_highDOD_0,574,574.0,25,1.0,100,CC-CV,1.797169,1.816445,0.874467,0.065078,0.062471,42
stress_highDOD_0,575,575.0,25,1.0,100,CC-CV,1.796944,1.806928,0.874357,0.065091,0.06537,42
stress_highDOD_0,576,576.0,25,1.0,100,CC-CV,1.79672,1.8156,0.874248,0.065105,0.066921,42
stress_highDOD_0,577,577.0,25,1.0,100,CC-CV,1.796495,1.794071,0.874139,0.065119,0.064366,42
stress_highDOD_0,578,578.0,25,1.0,100,CC-CV,1.796271,1.785586,0.87403,0.065132,0.065088,42
stress_highDOD_0,579,579.0,25,1.0,100,CC-CV,1.796047,1.776316,0.873921,0.065146,0.063381,42
stress_highDOD_0,580,580.0,25,1.0,100,CC-CV,1.795824,1.786132,0.873812,0.06516,0.065438,42
stress_highDOD_0,581,581.0,25,1.0,100,CC-CV,1.7956,1.790963,0.873703,0.065173,0.06647,42
stress_highDOD_0,582,582.0,25,1.0,100,CC-CV,1.795377,1.794367,0.873595,0.065187,0.064786,42
stress_highDOD_0,583,583.0,25,1.0,100,CC-CV,1.795154,1.793378,0.873486,0.065201,0.065821,42
stress_highDOD_0,584,584.0,25,1.0,100,CC-CV,1.794931,1.796463,0.873378,0.065214,0.063832,42
stress_highDOD_0,585,585.0,25,1.0,100,CC-CV,1.794708,1.806111,0.873269,0.065228,0.066391,42
stress_highDOD_0,586,586.0,25,1.0,100,CC-CV,1.794486,1.818053,0.873161,0.065241,0.067091,42
stress_highDOD_0,587,587.0,25,1.0,100,CC-CV,1.794263,1.793433,0.873053,0.065255,0.065022,42
stress_highDOD_0,588,588.0,25,1.0,100,CC-CV,1.794041,1.794605,0.872945,0.065268,0.065095,42
stress_highDOD_0,589,589.0,25,1.0,100,CC-CV,1.793819,1.803574,0.872837,0.065282,0.065514,42
stress_highDOD_0,590,590.0,25,1.0,100,CC-CV,1.793598,1.782619,0.872729,0.065295,0.066393,42
stress_highDOD_0,591,591.0,25,1.0,100,CC-CV,1.793376,1.777189,0.872621,0.065309,0.065009,42
stress_highDOD_0,592,592.0,25,1.0,100,CC-CV,1.793155,1.809664,0.872513,0.065322,0.066471,42
stress_highDOD_0,593,593.0,25,1.0,100,CC-CV,1.792934,1.791258,0.872406,0.065336,0.064529,42
stress_highDOD_0,594,594.0,25,1.0,100,CC-CV,1.792712,1.802974,0.872298,0.065349,0.063719,42
stress_highDOD_0,595,595.0,25,1.0,100,CC-CV,1.792492,1.801591,0.872191,0.065363,0.065488,42
stress_highDOD_0,596,596.0,25,1.0,100,CC-CV,1.792271,1.793184,0.872083,0.065376,0.064526,42
stress_highDOD_0,597,597.0,25,1.0,100,CC-CV,1.792051,1.786742,0.871976,0.06539,0.065709,42
stress_highDOD_0,598,598.0,25,1.0,100,CC-CV,1.79183,1.784595,0.871869,0.065403,0.064662,42
stress_highDOD_0,599,599.0,25,1.0,100,CC-CV,1.79161,1.814568,0.871762,0.065417,0.066139,42
stress_highDOD_0,600,600.0,25,1.0,100,CC-CV,1.79139,1.801603,0.871655,0.06543,0.065958,42
stress_highDOD_0,601,601.0,25,1.0,100,CC-CV,1.791171,1.781658,0.871548,0.065443,0.065045,42
stress_highDOD_0,602,602.0,25,1.0,100,CC-CV,1.790951,1.773033,0.871441,0.065457,0.064974,42
stress_highDOD_0,603,603.0,25,1.0,100,CC-CV,1.790732,1.80596,0.871335,0.06547,0.064764,42
stress_highDOD_0,604,604.0,25,1.0,100,CC-CV,1.790513,1.784319,0.871228,0.065484,0.066682,42
stress_highDOD_0,605,605.0,25,1.0,100,CC-CV,1.790294,1.789906,0.871121,0.065497,0.064509,42
stress_highDOD_0,606,606.0,25,1.0,100,CC-CV,1.790075,1.762738,0.871015,0.06551,0.067273,42
stress_highDOD_0,607,607.0,25,1.0,100,CC-CV,1.789856,1.797317,0.870908,0.065524,0.065719,42
stress_highDOD_0,608,608.0,25,1.0,100,CC-CV,1.789638,1.799948,0.870802,0.065537,0.065334,42
stress_highDOD_0,609,609.0,25,1.0,100,CC-CV,1.789419,1.792214,0.870696,0.06555,0.064623,42
stress_highDOD_0,610,610.0,25,1.0,100,CC-CV,1.789201,1.796617,0.87059,0.065564,0.064088,42
stress_highDOD_0,611,611.0,25,1.0,100,CC-CV,1.788983,1.77947,0.870484,0.065577,0.066138,42
stress_highDOD_0,612,612.0,25,1.0,100,CC-CV,1.788766,1.798867,0.870378,0.06559,0.066746,42
stress_highDOD_0,613,613.0,25,1.0,100,CC-CV,1.788548,1.793055,0.870272,0.065603,0.067819,42
stress_highDOD_0,614,614.0,25,1.0,100,CC-CV,1.788331,1.789878,0.870166,0.065617,0.064981,42
stress_highDOD_0,615,615.0,25,1.0,100,CC-CV,1.788114,1.776818,0.870061,0.06563,0.065917,42
stress_highDOD_0,616,616.0,25,1.0,100,CC-CV,1.787897,1.80057,0.869955,0.065643,0.066209,42
stress_highDOD_0,617,617.0,25,1.0,100,CC-CV,1.78768,1.785076,0.869849,0.065656,0.064579,42
stress_highDOD_0,618,618.0,25,1.0,100,CC-CV,1.787463,1.784583,0.869744,0.06567,0.06608,42
stress_highDOD_0,619,619.0,25,1.0,100,CC-CV,1.787247,1.79315,0.869639,0.065683,0.065109,42
stress_highDOD_0,620,620.0,25,1.0,100,CC-CV,1.78703,1.790778,0.869533,0.065696,0.064941,42
stress_highDOD_0,621,621.0,25,1.0,100,CC-CV,1.786814,1.80469,0.869428,0.065709,0.065823,42
stress_highDOD_0,622,622.0,25,1.0,100,CC-CV,1.786598,1.79269,0.869323,0.065722,0.066965,42
stress_highDOD_0,623,623.0,25,1.0,100,CC-CV,1.786382,1.795524,0.869218,0.065736,0.067674,42
stress_highDOD_0,624,624.0,25,1.0,100,CC-CV,1.786167,1.805289,0.869113,0.065749,0.064837,42
stress_highDOD_0,625,625.0,25,1.0,100,CC-CV,1.785951,1.78998,0.869008,0.065762,0.064142,42
stress_highDOD_0,626,626.0,25,1.0,100,CC-CV,1.785736,1.789687,0.868904,0.065775,0.06474,42
stress_highDOD_0,627,627.0,25,1.0,100,CC-CV,1.785521,1.782959,0.868799,0.065788,0.06583,42
stress_highDOD_0,628,628.0,25,1.0,100,CC-CV,1.785306,1.800462,0.868694,0.065801,0.066533,42
stress_highDOD_0,629,629.0,25,1.0,100,CC-CV,1.785091,1.781322,0.86859,0.065814,0.065203,42
stress_highDOD_0,630,630.0,25,1.0,100,CC-CV,1.784877,1.777028,0.868485,0.065827,0.065458,42
stress_highDOD_0,631,631.0,25,1.0,100,CC-CV,1.784662,1.780141,0.868381,0.06584,0.065887,42
stress_highDOD_0,632,632.0,25,1.0,100,CC-CV,1.784448,1.765944,0.868277,0.065854,0.065644,42
stress_highDOD_0,633,633.0,25,1.0,100,CC-CV,1.784234,1.771585,0.868173,0.065867,0.065819,42
stress_highDOD_0,634,634.0,25,1.0,100,CC-CV,1.78402,1.787034,0.868069,0.06588,0.065556,42
stress_highDOD_0,635,635.0,25,1.0,100,CC-CV,1.783806,1.777454,0.867965,0.065893,0.066555,42
stress_highDOD_0,636,636.0,25,1.0,100,CC-CV,1.783593,1.782305,0.867861,0.065906,0.066349,42
stress_highDOD_0,637,637.0,25,1.0,100,CC-CV,1.783379,1.795111,0.867757,0.065919,0.065733,42
stress_highDOD_0,638,638.0,25,1.0,100,CC-CV,1.783166,1.798513,0.867653,0.065932,0.066425,42
stress_highDOD_0,639,639.0,25,1.0,100,CC-CV,1.782953,1.790348,0.867549,0.065945,0.065899,42
stress_highDOD_0,640,640.0,25,1.0,100,CC-CV,1.78274,1.777823,0.867446,0.065958,0.067666,42
stress_highDOD_0,641,641.0,25,1.0,100,CC-CV,1.782527,1.785063,0.867342,0.065971,0.066505,42
stress_highDOD_0,642,642.0,25,1.0,100,CC-CV,1.782315,1.784782,0.867239,0.065984,0.066093,42
stress_highDOD_0,643,643.0,25,1.0,100,CC-CV,1.782102,1.790856,0.867136,0.065997,0.066985,42
stress_highDOD_0,644,644.0,25,1.0,100,CC-CV,1.78189,1.781871,0.867032,0.06601,0.066232,42
stress_highDOD_0,645,645.0,25,1.0,100,CC-CV,1.781678,1.806076,0.866929,0.066022,0.067814,42
stress_highDOD_0,646,646.0,25,1.0,100,CC-CV,1.781466,1.779225,0.866826,0.066035,0.064257,42
stress_highDOD_0,647,647.0,25,1.0,100,CC-CV,1.781254,1.775404,0.866723,0.066048,0.067823,42
stress_highDOD_0,648,648.0,25,1.0,100,CC-CV,1.781043,1.760617,0.86662,0.066061,0.065357,42
stress_highDOD_0,649,649.0,25,1.0,100,CC-CV,1.780831,1.780296,0.866517,0.066074,0.067312,42
stress_highDOD_0,650,650.0,25,1.0,100,CC-CV,1.78062,1.772738,0.866414,0.066087,0.065348,42
stress_highDOD_0,651,651.0,25,1.0,100,CC-CV,1.780409,1.771157,0.866312,0.0661,0.069297,42
stress_highDOD_0,652,652.0,25,1.0,100,CC-CV,1.780198,1.785949,0.866209,0.066113,0.067219,42
stress_highDOD_0,653,653.0,25,1.0,100,CC-CV,1.779987,1.789731,0.866106,0.066126,0.065892,42
stress_highDOD_0,654,654.0,25,1.0,100,CC-CV,1.779776,1.727897,0.866004,0.066138,0.064991,42
stress_highDOD_0,655,655.0,25,1.0,100,CC-CV,1.779566,1.785353,0.865901,0.066151,0.066109,42
stress_highDOD_0,656,656.0,25,1.0,100,CC-CV,1.779356,1.78437,0.865799,0.066164,0.06628,42
stress_highDOD_0,657,657.0,25,1.0,100,CC-CV,1.779145,1.794331,0.865697,0.066177,0.066158,42
stress_highDOD_0,658,658.0,25,1.0,100,CC-CV,1.778936,1.752638,0.865595,0.06619,0.065896,42
stress_highDOD_0,659,659.0,25,1.0,100,CC-CV,1.778726,1.778897,0.865493,0.066203,0.064081,42
stress_highDOD_0,660,660.0,25,1.0,100,CC-CV,1.778516,1.789837,0.865391,0.066215,0.065525,42
stress_highDOD_0,661,661.0,25,1.0,100,CC-CV,1.778307,1.78297,0.865289,0.066228,0.067483,42
stress_highDOD_0,662,662.0,25,1.0,100,CC-CV,1.778097,1.763581,0.865187,0.066241,0.065849,42
stress_highDOD_0,663,663.0,25,1.0,100,CC-CV,1.777888,1.782494,0.865085,0.066254,0.066899,42
stress_highDOD_0,664,664.0,25,1.0,100,CC-CV,1.777679,1.770181,0.864983,0.066266,0.06727,42
stress_highDOD_0,665,665.0,25,1.0,100,CC-CV,1.77747,1.775754,0.864882,0.066279,0.067904,42
stress_highDOD_0,666,666.0,25,1.0,100,CC-CV,1.777261,1.768706,0.86478,0.066292,0.06584,42
stress_highDOD_0,667,667.0,25,1.0,100,CC-CV,1.777053,1.791592,0.864679,0.066305,0.063838,42
stress_highDOD_0,668,668.0,25,1.0,100,CC-CV,1.776844,1.766357,0.864577,0.066317,0.064987,42
stress_highDOD_0,669,669.0,25,1.0,100,CC-CV,1.776636,1.768994,0.864476,0.06633,0.064663,42
stress_highDOD_0,670,670.0,25,1.0,100,CC-CV,1.776428,1.743847,0.864375,0.066343,0.06657,42
stress_highDOD_0,671,671.0,25,1.0,100,CC-CV,1.77622,1.796239,0.864273,0.066355,0.065807,42
stress_highDOD_0,672,672.0,25,1.0,100,CC-CV,1.776012,1.78369,0.864172,0.066368,0.067039,42
stress_highDOD_0,673,673.0,25,1.0,100,CC-CV,1.775805,1.777326,0.864071,0.066381,0.066824,42
stress_highDOD_0,674,674.0,25,1.0,100,CC-CV,1.775597,1.786068,0.86397,0.066393,0.066928,42
stress_highDOD_0,675,675.0,25,1.0,100,CC-CV,1.77539,1.786481,0.86387,0.066406,0.06674,42
stress_highDOD_0,676,676.0,25,1.0,100,CC-CV,1.775183,1.772079,0.863769,0.066419,0.066922,42
stress_highDOD_0,677,677.0,25,1.0,100,CC-CV,1.774976,1.786123,0.863668,0.066431,0.068395,42
stress_highDOD_0,678,678.0,25,1.0,100,CC-CV,1.774769,1.774209,0.863567,0.066444,0.066324,42
stress_highDOD_0,679,679.0,25,1.0,100,CC-CV,1.774562,1.765254,0.863467,0.066456,0.066713,42
stress_highDOD_0,680,680.0,25,1.0,100,CC-CV,1.774356,1.762158,0.863366,0.066469,0.065583,42
stress_highDOD_0,681,681.0,25,1.0,100,CC-CV,1.774149,1.762756,0.863266,0.066482,0.064759,42
stress_highDOD_0,682,682.0,25,1.0,100,CC-CV,1.773943,1.782665,0.863165,0.066494,0.066175,42
stress_highDOD_0,683,683.0,25,1.0,100,CC-CV,1.773737,1.773939,0.863065,0.066507,0.065726,42
stress_highDOD_0,684,684.0,25,1.0,100,CC-CV,1.773531,1.760897,0.862965,0.066519,0.066971,42
stress_highDOD_0,685,685.0,25,1.0,100,CC-CV,1.773325,1.745465,0.862865,0.066532,0.067315,42
stress_highDOD_0,686,686.0,25,1.0,100,CC-CV,1.77312,1.781212,0.862765,0.066544,0.065035,42
stress_highDOD_0,687,687.0,25,1.0,100,CC-CV,1.772914,1.771069,0.862665,0.066557,0.068211,42
stress_highDOD_0,688,688.0,25,1.0,100,CC-CV,1.772709,1.787459,0.862565,0.06657,0.067944,42
stress_highDOD_0,689,689.0,25,1.0,100,CC-CV,1.772504,1.764042,0.862465,0.066582,0.066983,42
stress_highDOD_0,690,690.0,25,1.0,100,CC-CV,1.772299,1.783277,0.862365,0.066595,0.0673,42
stress_highDOD_0,691,691.0,25,1.0,100,CC-CV,1.772094,1.765401,0.862266,0.066607,0.066866,42
stress_highDOD_0,692,692.0,25,1.0,100,CC-CV,1.771889,1.766952,0.862166,0.06662,0.066078,42
stress_highDOD_0,693,693.0,25,1.0,100,CC-CV,1.771684,1.790424,0.862066,0.066632,0.067184,42
stress_highDOD_0,694,694.0,25,1.0,100,CC-CV,1.77148,1.78464,0.861967,0.066644,0.067629,42
stress_highDOD_0,695,695.0,25,1.0,100,CC-CV,1.771276,1.776997,0.861868,0.066657,0.066168,42
stress_highDOD_0,696,696.0,25,1.0,100,CC-CV,1.771071,1.789366,0.861768,0.066669,0.067322,42
stress_highDOD_0,697,697.0,25,1.0,100,CC-CV,1.770867,1.773879,0.861669,0.066682,0.067284,42
stress_highDOD_0,698,698.0,25,1.0,100,CC-CV,1.770664,1.771267,0.86157,0.066694,0.065612,42
stress_highDOD_0,699,699.0,25,1.0,100,CC-CV,1.77046,1.750279,0.861471,0.066707,0.067795,42
stress_highDOD_0,700,700.0,25,1.0,100,CC-CV,1.770256,1.776582,0.861372,0.066719,0.066122,42
stress_highDOD_0,701,701.0,25,1.0,100,CC-CV,1.769849,1.765183,0.861174,0.066744,0.066542,42
stress_highDOD_0,702,702.0,25,1.0,100,CC-CV,1.769443,1.797878,0.860976,0.066769,0.066865,42
stress_highDOD_0,703,703.0,25,1.0,100,CC-CV,1.769036,1.773989,0.860778,0.066793,0.067505,42
stress_highDOD_0,704,704.0,25,1.0,100,CC-CV,1.768631,1.765475,0.86058,0.066818,0.065711,42
stress_highDOD_0,705,705.0,25,1.0,100,CC-CV,1.768225,1.780708,0.860383,0.066843,0.067444,42
stress_highDOD_0,706,706.0,25,1.0,100,CC-CV,1.767819,1.775081,0.860186,0.066868,0.067117,42
stress_highDOD_0,707,707.0,25,1.0,100,CC-CV,1.767414,1.740857,0.859989,0.066892,0.066798,42
stress_highDOD_0,708,708.0,25,1.0,100,CC-CV,1.767009,1.772083,0.859792,0.066917,0.069188,42
stress_highDOD_0,709,709.0,25,1.0,100,CC-CV,1.766605,1.777003,0.859595,0.066942,0.066586,42
stress_highDOD_0,710,710.0,25,1.0,100,CC-CV,1.766201,1.751818,0.859398,0.066966,0.067199,42
stress_highDOD_0,711,711.0,25,1.0,100,CC-CV,1.765797,1.749953,0.859202,0.066991,0.067987,42
stress_highDOD_0,712,712.0,25,1.0,100,CC-CV,1.765393,1.770663,0.859005,0.067016,0.066759,42
stress_highDOD_0,713,713.0,25,1.0,100,CC-CV,1.764989,1.758828,0.858809,0.06704,0.066435,42
stress_highDOD_0,714,714.0,25,1.0,100,CC-CV,1.764586,1.750187,0.858613,0.067065,0.068275,42
